date;prediction
2024-01-01;0.0
2024-01-02;0.4465093409256721
2024-01-03;0.1687055014430013
2024-01-04;0.2052065649864414
2024-01-05;0.597488064850527
2024-01-06;0.4245435819899055
2024-01-07;0.4591604797979797
2024-01-08;0.0724011904761904
2024-01-09;0.9009666666666674
2024-01-10;0.957
2024-01-11;0.6807896708683489
2024-01-12;0.363964266839112
2024-01-13;0.3326761034644078
2024-01-14;0.3528750397261189
2024-01-15;0.0943428114498164
2024-01-16;0.2206255741807213
2024-01-17;0.1992642961467873
2024-01-18;0.204294604041096
2024-01-19;0.0
2024-01-20;0.0006363636363636
2024-01-21;0.1588208613282146
2024-01-22;0.2059224747474748
2024-01-23;0.0
2024-01-24;0.1960176662046247
2024-01-25;0.4561036025120384
2024-01-26;0.3104267751684163
2024-01-27;0.3431871267621265
2024-01-28;0.7352555555555551
2024-01-29;0.6118949106449111
2024-01-30;0.4033361388611385
2024-01-31;0.5068958874458873
2024-02-01;0.8588303696303708
2024-02-02;0.3860326275032151
2024-02-03;0.3381732178275877
2024-02-04;0.4328747058497056
2024-02-05;0.597488064850527
2024-02-06;0.6599094211344212
2024-02-07;0.2699508529620424
2024-02-08;0.2352878705149421
2024-02-09;0.9914595598845596
2024-02-10;0.0496615079365079
2024-02-11;0.6807896708683489
2024-02-12;0.6981964285714279
2024-02-13;0.3326761034644078
2024-02-14;0.4961441475191477
2024-02-15;0.1409674348527289
2024-02-16;0.6974617628053289
2024-02-17;0.4540867078517566
2024-02-18;0.6700685504897583
2024-02-19;0.3967922605172597
2024-02-20;0.5006516081141072
2024-02-21;0.2855453222431159
2024-02-22;0.7065571322468375
2024-02-23;0.7778035829667421
2024-02-24;0.574396828171828
2024-02-25;0.9884241809660936
2024-02-26;0.4865621517371513
2024-02-27;0.3431871267621265
2024-02-28;0.7352555555555551
2024-03-01;0.2462164745728989
2024-03-02;0.2125164502164502
2024-03-03;0.7239620129870131
2024-03-04;0.1097380952380952
2024-03-05;0.4362595238095239
2024-03-06;0.0777088744588744
2024-03-07;1.1342161616161626
2024-03-08;1.4318154761904751
2024-03-09;0.9886245310245316
2024-03-10;0.5165428571428571
2024-03-11;1.0673523615273617
2024-03-12;1.3327792929292928
2024-03-13;1.4459380952380951
2024-03-14;0.8435833333333331
2024-03-15;0.644125
2024-03-16;0.9833119047619052
2024-03-17;0.1659573232323231
2024-03-18;0.6700685504897583
2024-03-19;0.3967922605172597
2024-03-20;0.2817089337777808
2024-03-21;0.1588208613282146
2024-03-22;0.2059224747474748
2024-03-23;0.8472945221445219
2024-03-24;1.2898575396825405
2024-03-25;0.5125638888888888
2024-03-26;0.9906541176144118
2024-03-27;0.4061628655680481
2024-03-28;0.9953488095238096
2024-03-29;1.4991345238095244
2024-03-30;0.4983760696819515
2024-03-31;0.4036956987456983
2024-04-01;0.2462164745728989
2024-04-02;0.3860326275032151
2024-04-03;0.7537960317460309
2024-04-04;0.3339092324342322
2024-04-05;0.597488064850527
2024-04-06;0.6599094211344212
2024-04-07;0.2699508529620424
2024-04-08;0.3374769397269391
2024-04-09;0.2459642149542183
2024-04-10;0.1234039731671333
2024-04-11;0.149268537340526
2024-04-12;0.0
2024-04-13;0.0
2024-04-14;0.0006666666666666
2024-04-15;0.0943428114498164
2024-04-16;0.1063516621106794
2024-04-17;0.1231163562314881
2024-04-18;0.204294604041096
2024-04-19;0.2252590683396414
2024-04-20;0.3122569701119311
2024-04-21;0.0
2024-04-22;0.4453748955164203
2024-04-23;0.7778035829667421
2024-04-24;0.574396828171828
2024-04-25;0.9884241809660936
2024-04-26;0.8429757964257967
2024-04-27;0.042398188507399
2024-04-28;1.0020880841380837
2024-04-29;0.6118949106449111
2024-04-30;0.483766810966811
2024-05-01;0.2462164745728989
2024-05-02;0.3078228441750888
2024-05-03;0.1687055014430013
2024-05-04;0.4328747058497056
2024-05-05;0.597488064850527
2024-05-06;0.3401681096681098
2024-05-07;0.4591604797979797
2024-05-08;0.0724011904761904
2024-05-09;0.9366402958152958
2024-05-10;0.509325396825397
2024-05-11;0.2861480685980685
2024-05-12;0.4988587301587298
2024-05-13;0.3464051587301586
2024-05-14;0.8879515873015874
2024-05-15;0.1409674348527289
2024-05-16;1.19071974969475
2024-05-17;0.6212381899146616
2024-05-18;0.4967787117122636
2024-05-19;0.3967922605172597
2024-05-20;0.2922590685458333
2024-05-21;0.3830513943638136
2024-05-22;0.4453748955164203
